division;clase;subclase;orden;familia;aceptado;genero;especie;Variedad;Subespecie;autor;nombre;Dir;;clasificacion;basionimo;endemica;zona_vdw;paises_andinotropicales;distribucion_mundial;ecorregion;ecosistema;habito;sustrato;Lista Roja mundial;CategoriaIUCN;CriterioIUCN;AutorCriterio;Revision;Revisor;FechaRevision;Comentarios
Bryophyta;Bryopsida;Bryidae;Hypnales;Cryphaeaceae;1;Sphaerotheciella;pinnata;;;(Schimp.) Manuel;Sphaerotheciella pinnata;Sphaerotheciella_pinnata;;6;;0;Am 2, Am 4.;;;;;Ep°fito;Rama;;;;;;;;En Griffin III 1977c como Cryphaea pinnata Schimp. Ep°fito sobre rama de Crescentia cujete
ˇBryophyta;Bryopsida;Bryidae;Hypnales;Sematophyllaceae;1;Sphagnum;alegrense;;;Warnst.;Sphagnum alegrense;Sphagnum_alegrense;;6;;0;Am 4, Am 5.;;Guadalupe, Dominica, Brasil y Venezuela;;;;;;;;;;;;En tropicos.org reportada para Austria, Canad†, China, Colombia, Checoslovakia, Finlandia, Alemania, Groenlandia, Espa§a, Estados Unidos.
Bryophyta;Sphagnopsida;;Sphagnales;Sphagnaceae;1;Sphagnum;capillifolium;;;(Ehrh.) Hedw.;Sphagnum capillifolium;Sphagnum_capillifolium;;6;;0;;;Austria, Brasil, Canad†, Chile, Costa Rica, China, Colombia, Ecuador, Alemania, Suecia, Estados Unidos, Venezuela.;;;Terrestre;Suelo;;;;;;;;En Griffin III 1977c como Sphagnum capillaceum (F.W. Weiss) Schrank 
Bryophyta;Sphagnopsida;;Sphagnales;Sphagnaceae;1;Sphagnum;capillifolium;var. tenellum;;(Schimp) H. A. Crum;Sphagnum capillifolium var. tenellum;Sphagnum_capillifolium_tenellum;;8;;0;;;Canad†,  China,  Checoslovaquia,  Alemania,  Irlanda,  Estados Unidos,  Groenlandia,  Mongolia;;;;;;;;;!Sphagnum capillifolium var. tenellum (Schimp) H. A. Crum Nombre aceptado por Crum 1995 Contri. Univ. Mich. Herb. 11(2): 90.;Ussher M. S. (MERC) ;2012-12-06;
Bryophyta;Sphagnopsida;;Sphagnales;Sphagnaceae;1;Sphagnum;capillifolium;var. tenerum;;(Sull. & Lesq. ex Sull.) H. A. Crum;Sphagnum capillifolium var. tenerum;Sphagnum_capillifolium_tenerum;;8;;0;;;;;;;;;;;;!Sphagnum capillifolium var. tenerum (Sull. & Lesq. ex Sull.) H. A. Crum Nombre aceptado por Crum 1995 Contri. Univ. Mich. Herb. 11(2): 90.;Ussher M. S. (MERC) ;2012-12-06;En Pittier 1936 como Sphagnum capillaceum var. tenellum Andrews (Schimp.) AL
Bryophyta;Sphagnopsida;;Sphagnales;Sphagnaceae;1;Sphagnum;compactum;;;Lam. & DC.;Sphagnum compactum;Sphagnum_compactum;;6;;0;Am 1, Am 4, Afr 1, As 1, Austr 1, Eur.;;;;;;;;;;;;;;
Bryophyta;Sphagnopsida;;Sphagnales;Sphagnaceae;1;Sphagnum;cuspidatum;;;Ehrh ex Hoff;Sphagnum cuspidatum;Sphagnum_cuspidatum;;6;;0;Am 1, Am 4, Am 5, Am 6, Afr 1, As 2, As 3, As 4, Austr 1, Austr 2, Eur, Oc.;;;;;;;;;;;;;;
Bryophyta;Sphagnopsida;;Sphagnales;Sphagnaceae;1;Sphagnum;falcatulum;;;Besch.;Sphagnum falcatulum;Sphagnum_falcatulum;;6;;0;;;;;;;;;;;;;;;
Bryophyta;Sphagnopsida;;Sphagnales;Sphagnaceae;1;Sphagnum;fraudulentum;;;H.A. Crum;Sphagnum fraudulentum;Sphagnum_fraudulentum;;6;;1;Am 4.;Venezuela;;;;;;Venezuela;VU;D2;Ussher & Le¢n 2013;;;;
Bryophyta;Sphagnopsida;;Sphagnales;Sphagnaceae;1;Sphagnum;funkiae;;;H. A. Crum;Sphagnum funkiae;Sphagnum_funkiae;;6;;1;Am 4.;Venezuela;Venezuela;;;;;Venezuela;VU;D2;Ussher & Le¢n 2013;;;;
Bryophyta;Sphagnopsida;;Sphagnales;Sphagnaceae;1;Sphagnum;gracilescens;;;Hampe ex MÅll. Hal.;Sphagnum gracilescens;Sphagnum_gracilescens;;6;;0;;;Brasil;;;;;;;;;;;;
Bryophyta;Sphagnopsida;;Sphagnales;Sphagnaceae;0;Sphagnum;hertelianum;;;H.A. Crum;Sphagnum hertelianum;Sphagnum_hertelianum;;6;;1;Am 4.;Venezuela;Venezuela. Endemic to the Guayana Highlands Venezuela.;;;;;;;;;;;;
Bryophyta;Sphagnopsida;;Sphagnales;Sphagnaceae;1;Sphagnum;juliforme;;;H. A. Crum;Sphagnum juliforme;Sphagnum_juliforme;;6;;1;Am 4.;Venezuela;Venezuela;;;;;Venezuela;VU;D2;Ussher & Le¢n 2013;;;;
Bryophyta;Sphagnopsida;;Sphagnales;Sphagnaceae;1;Sphagnum;liesneri;;;H.A. Crum;Sphagnum liesneri;Sphagnum_liesneri;;6;;1;Am 4.;Venezuela;;;;;;Venezuela;VU;D2;Ussher & Le¢n 2013;;;;
Bryophyta;Sphagnopsida;;Sphagnales;Sphagnaceae;1;Sphagnum;limbatum;;;Mitt.;Sphagnum limbatum;Sphagnum_limbatum;;6;;0;Am 3, Am 4.;;Bolivia,  Colombia,  Costa Rica,  Ecuador,  Guatemala,  MÇxico;;;;;;;;;;;;
Bryophyta;Sphagnopsida;;Sphagnales;Sphagnaceae;1;Sphagnum;maegdefraui;;;H. Suzuki;Sphagnum maegdefraui;Sphagnum_maegdefraui;;6;;1;Am 4.;Venezuela;Venezuela;;;;;;;;;;;;
Bryophyta;Sphagnopsida;;Sphagnales;Sphagnaceae;1;Sphagnum;magellanicum;;;Brid.;Sphagnum magellanicum;Sphagnum_magellanicum;;6;;0;Am 1, Am 2, Am 4, Am 5, Am 6, Afr 4, As 1, As 2, As 3, As 4, Eur.;;Argentina, Bolivia, Brasil, Canad†, Rep£blica Dominicana, Chile, China, Colombia, Costa Rica, Checoslovaquia, Ecuador, Finlandia, Francia, Fallando Isla, Alemania, Gran Breta§a, Guyana, Honduras, Nicaragua, Islandia, Panam†, Per£, Sur µfrica, Surinam, Suecia, Estados Unidos, Venezuela;;;;;;;;;;;;
Bryophyta;Sphagnopsida;;Sphagnales;Sphagnaceae;1;Sphagnum;meridense;;;(Hampe) MÅll. Hal.;Sphagnum meridense;Sphagnum_meridense;;6;;0;Am 1, Am 2, Am 3, Am 4, Am 5;;;;;;;;;;;;;;En Pittier 1936 como Sphagnum coryphaeum Warnst. Y Sphagnum flavicaule Warnst.
Bryophyta;Sphagnopsida;;Sphagnales;Sphagnaceae;0;Sphagnum;negrense;;;Mitt.;Sphagnum negrense;Sphagnum_negrense;;6;;0;Am 4, Am 5.;Venezuela;Venezuela,  Guyana,  Brasil;;;;;;;;;;;;
Bryophyta;Sphagnopsida;;Sphagnales;Sphagnaceae;1;Sphagnum;ornatum;;;Crum;Sphagnum ornatum;Sphagnum_ornatum;;6;;0;Am 4, Am 5.;;Venezuela,  Brasil;;;;;;;;;;;;En Churchill et al. 2000 Sale como auct. non L., excluded, Those reports are probable incorrect.
Bryophyta;Sphagnopsida;;Sphagnales;Sphagnaceae;1;Sphagnum;oxyphyllum;;;Warnst.;Sphagnum oxyphyllum;Sphagnum_oxyphyllum;;6;;0;Am 4, Am 5.;;Venezuela;;;;;;;;;;;;
Bryophyta;Sphagnopsida;;Sphagnales;Sphagnaceae;1;Sphagnum;palustre;;;L.;Sphagnum palustre;Sphagnum_palustre;;6;;0;;;Brasil, Canad†, Islas de Barlovento, Trinidad y Tobago, China, C¢rcega, Checoslovaquia, Ecuador, Francia, Alemania, Guyana, Islandia, Islandia, Jap¢n, MÇxico, Pa°ses Bajos, Noruega, Suecia, Taiw†n, Estados Unidos, Venezuela;;;;;;;;;;;;
Bryophyta;Sphagnopsida;;Sphagnales;Sphagnaceae;1;Sphagnum;perichaetiale;;;Hampe;Sphagnum perichaetiale;Sphagnum_perichaetiale;;6;;0;Am 1, Am 2, Am 3, Am 4, Am 5;;Bolivia, Brasil, Cuba, Rep£blica Dominicana, Islas de Barlovento, Jamaica, china, Colombia, Ecuador, Panam†, Paraguay, Surinam, Tailandia, Estados Unidos, Venezuela;;;;;;;;;;;;En Pursell 1973 como Sphagnum erythrocalyx Hampe
Bryophyta;Sphagnopsida;;Sphagnales;Sphagnaceae;1;Sphagnum;portoricense;;;Hampe;Sphagnum portoricense;Sphagnum_portoricense;;6;;0;Am 1, Am 2, Am 3, Am 4, Am 6, As 1.;;Venezuela,  Puerto Rico, Colombia,  Colombia,  Guadalupe, Per£,  Nicaragua,  Estados Unidos;;;;;;;;;;;;
Bryophyta;Sphagnopsida;;Sphagnales;Sphagnaceae;1;Sphagnum;pulvinatum;;;H. A. Crum;Sphagnum pulvinatum;Sphagnum_pulvinatum;;6;;0;Am 4, Am 5.;;Brasil, Venezuela;;;;;;;;;;;;
Bryophyta;Sphagnopsida;;Sphagnales;Sphagnaceae;1;Sphagnum;pylaesii;;;Brid.;Sphagnum pylaesii;Sphagnum_pylaesii;;6;;0;Am 1, Am 4, Eur.;;Colombia,  Ecuador,  Per£,  Bolivia. At elevations from 3870-4400 m Colombia: ? m,  Ecuador: 3870 m,  Per£: 3900-4400 m,  Bolivia: ? m. Eastern North AmÇrica,  western Euro, Per£,  Colombia and Per£.;;;;;;;;;;;;
Bryophyta;Sphagnopsida;;Sphagnales;Sphagnaceae;1;Sphagnum;reclinatum;;;H.A. Crum;Sphagnum reclinatum;Sphagnum_reclinatum;;6;;1;Am 4.;Venezuela;Venezuela;;;;;Venezuela;VU;D2;Ussher & Le¢n 2013;;;;
Bryophyta;Sphagnopsida;;Sphagnales;Sphagnaceae;1;Sphagnum;recurvum;;;P. Beauv.;Sphagnum recurvum;Sphagnum_recurvum;;6;;0;;;Estados Unidos,  AmÇrica del Sur,  Europa,  Asia;;;;;;;;;;;;
Bryophyta;Sphagnopsida;;Sphagnales;Sphagnaceae;1;Sphagnum;recurvum;;;var. recurvum;Sphagnum recurvum;Sphagnum_recurvum_recurvum;;6;;0;Am 1, Am 4, Am 5, As 1, As 2, Austr 2, Eur.;;Europa, China,  Estados Unidos;;;;;;;;;;;;
Bryophyta;Sphagnopsida;;Sphagnales;Sphagnaceae;1;Sphagnum;sancto-josephense;;;H.A. Crum & Crosby;Sphagnum sancto-josephense;Sphagnum_sancto-josephense;;6;;0;Am 2, Am 4.;;;;;Sax°cola, Terrestre;Roca # Suelo;;;;;;;;
Bryophyta;Sphagnopsida;;Sphagnales;Sphagnaceae;1;Sphagnum;sanguinale;;;Warnst.;Sphagnum sanguinale;Sphagnum_sanguinale;;6;;0;Am 4, Am 5.;;;;;;;;;;;;;;
Bryophyta;Sphagnopsida;;Sphagnales;Sphagnaceae;1;Sphagnum;simplicicaulis;;;H.A. Crum;Sphagnum simplicicaulis;Sphagnum_simplicicaulis;;6;;1;Am 4.;Venezuela;Venezuela;;;;;Venezuela;VU;D2;Ussher & Le¢n 2013;;;;
Bryophyta;Sphagnopsida;;Sphagnales;Sphagnaceae;1;Sphagnum;sipmanii;;;H.A. Crum;Sphagnum sipmanii;Sphagnum_sipmanii;;6;;1;Am 4.;Venezuela;Venezuela;;;;;Venezuela;VU;D2;Ussher & Le¢n 2013;;;;
Bryophyta;Sphagnopsida;;Sphagnales;Sphagnaceae;1;Sphagnum;sparsum;;;Hampe;Sphagnum sparsum;Sphagnum_sparsum;;6;;0;Am 4, Am 5.;;;;;;;;;;;;;;
Bryophyta;Sphagnopsida;;Sphagnales;Sphagnaceae;1;Sphagnum;strictum;;;Sull.;Sphagnum strictum;Sphagnum_strictum;;6;;0;Am 1, Am 2, Am 3, Am 4, Eur.;;;;;;;;;;;;;;
Bryophyta;Sphagnopsida;;Sphagnales;Sphagnaceae;1;Sphagnum;subsecundum;;;MÅll. Hal.;Sphagnum subsecundum;Sphagnum_subsecundum;;6;;0;Am 1, Am 4, Afr 1, As 2, Eur.;;;;;;;;;;;;;;
Bryophyta;Sphagnopsida;;Sphagnales;Sphagnaceae;1;Sphagnum;tenerum;;;Sull. & Lesq. Ex Sull.;Sphagnum tenerum;Sphagnum_tenerum;;6;;0;Am 1, Am 4, Am 5, As 2, Eur.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Splachnales;Splachnaceae;1;Splachnobryum;obtusum;;;(Brid.) MÅll. Hal.;Splachnobryum obtusum;Splachnobryum_obtusum;;6;;0;Am 2, Am 3, Am 4.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Splachnales;Splachnaceae;1;Splachnum;pensylvanicum;;;(Brid.) Grout ex H. A. Crum;Splachnum pensylvanicum;Splachnum_pensylvanicum;;6;;0;Am 1, 4, Eur;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Splachnales;Splachnaceae;0;Splachnum;turbinatum;;;Brid.;Splachnum turbinatum;Splachnum_turbinatum;;6;;0;;;;;;Terrestre;Humus, Suelo;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Splachnales;Splachnaceae;1;Splachnum;weberbaueri;;;Reimers;Splachnum weberbaueri;Splachnum_weberbaueri;;6;;0;Am 2, Am 4.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Meteoriaceae;1;Squamidium;brasiliense;;;(Hornsch.) Broth.;Squamidium brasiliense;Squamidium_brasiliense;;6;;0;;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Lembophyllaceae;1;Squamidium;diversicoma;;;(Hampe) Broth.;Squamidium diversicoma;Squamidium_diversicoma;;6;;0;Am 2, Am 4, Am 5.;;MÇxico y Honduras,  Brasil;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Lembophyllaceae;1;Squamidium;isocladum;;;(Renauld & Cardot) Broth.;Squamidium isocladum;Squamidium_isocladum;;6;;0;Am 2, Am 3, Am 4, Am 5;;AmÇrica central y AmÇrica del Sur;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Lembophyllaceae;1;Squamidium;leucotrichum;;;(Taylor) Broth;Squamidium leucotrichum;Squamidium_leucotrichum;;6;;0;Am 2, Am 3, Am 4, Am 5;Venezuela, Colombia, Ecuador, Per£ y Bolivia.;Bolivia, Caribe, Colombia, Costa Rica, Ecuador, Guyana, Honduras, MÇxico, Nicaragua, Panam†, Per£, Surinam, Venezuela;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Lembophyllaceae;1;Squamidium;livens;;;(Schwagr) Broth.;Squamidium livens;Squamidium_livens;;6;;0;Am 2, Am 3, Am 4.;;Republica Dominicana, Guatemala, Costa Rica, Colombia, Venezuela, Per£ y Bolivia;;;Ep°fito;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Lembophyllaceae;1;Squamidium;macrocarpum;;;(Spruce ex Mitt.) Broth.;Squamidium macrocarpum;Squamidium_macrocarpum;;6;;0;Am 2, Am 4, Am 5.;;Honduras,  Costa Rica,  Panam† Venezuela Colombia,  Ecuador,  Per£,  Bolivia Argentina y Brasil;;;Ep°fito;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Meteoriaceae;1;Squamidium;nigricans;;;(Hook.) Broth.;Squamidium nigricans;Squamidium_nigricans;;6;;0;Am 2, Am 3, Am 4.;Venezuela, Colombia, Ecuador, Per£ y Bolivia.;Belice, Bolivia, Brasil, Caribe, Colombia, Costa Rica, Ecuador, Guatemala, honduras, MÇxico, Nicaragua, Panam†, Per£ y Venezuela;;;Ep°fito;Rama;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Bryales;Mniaceae;0;Squamidium;nigricans;var. pendulum;;(Hampe) Pursell;Squamidium nigricans var. pendulum;Squamidium_nigricans_pendulum;;8;;0;;;;;;;;;;;;;;;Aceptado por Pursell, R. A. 1973
Bryophyta;Bryopsida;Bryidae;Hypnales;Brachytheciaceae;1;Steerecleus;argute-serratus;;;(E.B. Bartram) H. Rob.;Steerecleus argute-serratus;Steerecleus_argute-serratus;;6;;0;;;Jamaica;Cordillera de la Costa Oriental;;Ep°fito;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Brachytheciaceae;1;Steerecleus;beskeanus;;;(MÅll. Hal.) H. Rob.;Steerecleus beskeanus;Steerecleus_beskeanus;;6;;0;;;Brasil;Cordillera de la Costa Central;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Brachytheciaceae;1;Steerecleus;scariosus;;;(Taylor) H. Rob.;Steerecleus scariosus;Steerecleus_scariosus;;6;;0;Am 2, Am 4.;;Costa Rica, Panam†, SudamÇrica. Norte de SudamÇrida;Andes, Cordillera de la Costa Oriental;;Terrestre;Suelo;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Brachytheciaceae;1;Steerecleus;serrulatus;;;(Hedw.) H. Rob.;Steerecleus serrulatus;Steerecleus_serrulatus;;6;;0;;;Belice,  Canad†,  Caribe,  MÇxico, Colombia, EEUU;Andes, Sistema Coriano, Cordillera de la Costa Oriental;;;;;;;;;;;En Morales y Garc°a 2006 (VEN) como Rhynchostegium serrulatum (Taylor) A. Jaeger 
Bryophyta;Bryopsida;Dicranidae;Pottiales;Pottiaceae;1;Steereobryon;subulirostrum;;;(Schimp. ex Besch.) G. L. Sm;Steereobryon subulirostrum;Steereobryon_subulirostrum;;6;;0;Am 2, Am 3, Am 4.;;Venezuela,  Colombia,  Ecuador,  Bolivia;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hookeriales;Hookeriaceae;1;Stenodictyon;pallidum;;;H.A. Crum & Steere;Stenodictyon pallidum;Stenodictyon_pallidum;;6;;0;;;Puerto Rico, Colombia,   Cuba,  Hait°;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hookeriales;Pilotrichaceae;1;Stenodictyon;wrightii;;;(Sull. & Lesq.) Crosby;Stenodictyon wrightii;Stenodictyon_wrightii;;6;;0;Am 2, Am 4.;;Colombia,  Costa Rica,  Ecuador,  Panam†,  Nicaragua,  Venezuela, AmÇrica Central. At elevations from 1600-3750 m Venezuela: 2480-2580 m,  Colombia: 1600-3500 m,  Ecuador: 2150-3750 m,   . AmÇrica Central;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Stereophyllaceae;1;Stereophyllum;radiculosum;;;(Hook.) Mitten;Stereophyllum radiculosum;Stereophyllum_radiculosum;;6;;0;Am 1, Am 2, Am 3, Am 4, Am 5;;MÇxico, Colombia, Subtropical, AmÇrica del Sur,  Indias Occidentales,  Estados Unidos,  µfrica,  India,  Australia;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;1;Steyermarkiella;anomalodictya;;;H. Rob.;Steyermarkiella anomalodictya;;;6;;1;;Venezuela (Tropicos.org);Venezuela;;;;;Venezuela;VU;D2;Le¢n et al. 2013a;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Leucodontaceae;1;Steyermarkiella;anomalodictya;;;H. Rob.;Steyermarkiella anomalodictya;Steyermarkiella_anomalodictya;;6;;1;Am 4.;Venezuela;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Amblystegiaceae;1;Straminergon;stramineum;;;(Dicks. ex Brid.) HedenÑs;Straminergon stramineum;Straminergon_stramineum;;6;;0;Am 1,Am 4, Am 6,  As 1, As 2, Eur.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Pottiales;Pottiaceae;1;Streptopogon;calymperes;;;MÅll. Hal;Streptopogon calymperes;Streptopogon_calymperes;;6;;0;Am 2, Am 3, Am 4, Am 5, Afr 3.;;Venezuela,  Colombia,  Bolivia,  Per£,  Argentina,  Ecuador;;;Ep°fito, Sax°cola;Tronco # Roca;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Pottiales;Pottiaceae;1;Streptopogon;cavifolius;;;Mitt.;Streptopogon cavifolius;Streptopogon_cavifolius;;6;;0;Am 2, Am 3, Am 4.;;Venezuela,  Colombia,  Bolivia;;;Ep°fito;Rama, Arbusto;;;;;;;;Crece sobre plantas de cafÇ
Bryophyta;Bryopsida;Dicranidae;Pottiales;Pottiaceae;1;Streptopogon;erythrodontus;;;(Taylor) Wilson;Streptopogon erythrodontus;Streptopogon_erythrodontus;;6;;0;;;Venezuela,  Colombia,  Ecuador,  Bolivia,  Per£;;;Ep°fito;Rama, Tronco, Arbol;;;;;;;;Sobre tronco de Solanum.
Bryophyta;Bryopsida;Dicranidae;Pottiales;Pottiaceae;0;Streptopogon;erythrodontus;var. erythrodontus;;;Streptopogon erythrodontus var. erythrodontus;Streptopogon_erythrodontus_erythrodontus;;8;;0;Am 2, Am 3, Am 4, Afr 3, Oc.;;;;;;;;;;;;;;En Tr¢picos.org (ANBRY) no sale esta variedad
Bryophyta;Bryopsida;Dicranidae;Pottiales;Pottiaceae;1;Streptopogon;lindigii;;;Hampe;Streptopogon lindigii;Streptopogon_lindigii;;6;;0;Am 4.;Venezuela, Colombia, Ecuador, Per£ y Bolivia?;Venezuela,  Colombia,  Ecuador,  Per£ y Bolivia;;;Ep°fito;;Colombia;VU;D2;Linares & Uribe 2002;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;1;Symblepharis;lindigii;;;Hampe;Symblepharis lindigii;;;6;;0;Am 4.;Venezuela, Colombia, Ecuador, Bolivia y Per£;Bolivia,  Colombia,  Costa Rica,  Ecuador,  Per£;;;Ep°fito;Rama;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Ditrichaceae;1;Symblepharis;lindigii;;;Hampe;Symblepharis lindigii;Symblepharis_lindigii;;6;;0;;Bolivia, Colombia, Ecuador, Per£;Bolivia,  Colombia,  Costa Rica,  Ecuador,  Per£;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Symphyodontaceae;1;Symphyodon;imbricatifolius;;;(Mitt.) S. P. Churchill;Symphyodon imbricatifolius;Symphyodon_imbricatifolius;;6;;0;Am 2, Am 4, Am 5.;;;;;Sax°cola;Roca;;;;;Symphyodon imbricatifolius (Mitt.) S. P. Churchill  Nombre aceptado por He, S. & J. A. Snider. 2000 Bryol 103: 67.  ;Ussher M. S. (MERC) ;2011-10-21;En Griffin 1975 como Taxiphyllum machrisianum H.A. Crum
Bryophyta;Bryopsida;Dicranidae;Pottiales;Pottiaceae;1;Symphyodon;pygmaeus;;;(Broth.) S. He & Snider;Symphyodon pygmaeus;Symphyodon_pygmaeus;;6;;0;;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Pottiales;Pottiaceae;1;Syntrichia;amphidiacea;;;(MÅll. Hal.) R. H. Zander;Syntrichia amphidiacea;Syntrichia_amphidiacea;;6;;0;Am 1, Am 2, Am 3, Am 4, Afr 2.;;Bolivia,  Brasil. Colombia,  Costa Rica,  Guatemala,  Honduras,  MÇxico, Colombia, Nicaragua,  Estados Unidos, Venezuela,   Ecuador,  Per£,  Bolivia, Estados Unidos,  MÇxico, Colombia, AmÇrica Central,  Colombia, Bolivia. At elevations from 960-3500 m Venezuela: 3400-3500 m,  Colombia: 1410-2750 m,  Ecuador: 3355 m,  Per£: 3000 m,  Bolivia: 960-1950 m. Southeast Estados Unidos,  MÇxico, Colombia, AmÇrica Central,  Colombia to Bolivia.;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Pottiales;Pottiaceae;1;Syntrichia;andicola;;;(Mont.) Ochyra;Syntrichia andicola;Syntrichia_andicola;;6;;0;Am 2, Am 4.;;Venezuela,  Colombia,  Ecuador;;;Terrestre, Sax°cola;Suelo # Roca;;;;;;;;"En Griffin 1975 como Tortula goudotii (Hampe) Mitt.; En Pittier 1936 como Tortula andicula Mont. "
Bryophyta;Bryopsida;Dicranidae;Pottiales;Pottiaceae;1;Syntrichia;bogotensis;;;(Hampe) Mitt.;Syntrichia bogotensis;Syntrichia_bogotensis;;6;;0;Am 4.;Venezuela, Colombia, Ecuador y Per£;Bolivia,  Colombia,  Guatemala,  Per£, Venezuela,  Colombia,  Ecuador,  Per£,  Bolivia, MÇxico,  Guatemala,   Bolivia. Per£  at elevations from 2460-4250 m Venezuela: ? m,  Colombia: 2460-3075 m,  Ecuador: 3950 m,  Per£: 4250 m,  Bolivia: 3800 m. MÇxico, Colombia, AmÇrica Central Guatemala,  Colombia to Bolivia.;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Pottiales;Pottiaceae;1;Syntrichia;fragilis;;;(Taylor) Ochyra;Syntrichia fragilis;Syntrichia_fragilis;;6;;0;Am 1, Am 2, Am 3, Am 4, Am 5, Am 6, Afr 3, Afr 4, As 3.;;Venezuela,  Colombia,  Ecuador,  Bolivia,  Per£;;;Ep°fito;Muro;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Calymperaceae;0;Syrrhopodon;africanus;;;(Mitt.) Paris.;Syrrhopodon africanus;Syrrhopodon_africanus;;6;;0;;;Gab¢n,  Guinea,  Madagascar,  Surinam,  Isla de la Reuni¢n;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Calymperaceae;0;Syrrhopodon;africanus;;subsp. graminicola;(R. S. Williams) W. D. Reese;Syrrhopodon africanus subsp. graminicola;Syrrhopodon_africanus_graminicola;;7;;0;;;Bolivia, Brasil, Caribe, Colombia, Surinam, Venezuela;Andes;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Calymperaceae;1;Syrrhopodon;annotinus;;;W.D. Reese & D.G. Griffin;Syrrhopodon annotinus;Syrrhopodon_annotinus;;6;;0;Am 4, Am 5.;;;Sur del Orinoco (Guayana);;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Calymperaceae;1;Syrrhopodon;circinatus;;;(Brid.) Mitt.;Syrrhopodon circinatus;Syrrhopodon_circinatus;;6;;0;Am 2, Am 3, Am 4, Am 5;;;;;Lign°cola;Tronco en descomposici¢n;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Calymperaceae;1;Syrrhopodon;cryptocarpus;;;Dozy & Molk.;Syrrhopodon cryptocarpus;Syrrhopodon_cryptocarpus;;6;;0;Am 2, Am 4, Am 5, Afr 2.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Calymperaceae;1;Syrrhopodon;disciformis;;;DusÇn;Syrrhopodon disciformis;Syrrhopodon_disciformis;;6;;0;Am 4, Afr 2.;;Brasil, Caribe, Costa Rica, Ecuador, Honduras, Panam†, Surinam, Venezuela;;;Ep°fito;Tronco;;;;;;;;Deciduous gallery forest. Moss on tree trunk.
Bryophyta;Bryopsida;Dicranidae;Dicranales;Calymperaceae;0;Syrrhopodon;elongatus;;;Sull.;Syrrhopodon elongatus;Syrrhopodon_elongatus;;6;;0;;;Cuba , Brasil;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Calymperaceae;0;Syrrhopodon;elongatus;var. glaziovii;;(Hampe) Reese;Syrrhopodon elongatus var. glaziovii;Syrrhopodon_elongatus_glaziovii;;8;;0;Am 4, Am 5.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Calymperaceae;1;Syrrhopodon;fimbriatus;;;Mitten;Syrrhopodon fimbriatus;Syrrhopodon_fimbriatus;;6;;0;Am 4, Am 5.;;;;;;;;;;;;;;
